source,num_years,start_year,end_year,derived,derived_details,geography,geography_id_name,geography_id,geography_name,demographic_category,demographic_category_label,min_age,max_age,unit,estimate,se,moe,cv,reliable,upper_ci,lower_ci,acs_table,acs_code,acs_label,acs_concept,pums_variables,overall_segment,reporting_segment,row_identifier,data_as_of,data_loaded_at,tract_name
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075025402,Census Tract 254.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 254.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075025403,Census Tract 254.03,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 254.03,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075025501,Census Tract 255,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 255,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075025502,Census Tract 255.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 255.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075025600,Census Tract 256,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,11.55015198,19,,TRUE,19,-19,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 256,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075025701,Census Tract 257.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,10,13.98176292,23,1.398176292,FALSE,33,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 257.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075025702,Census Tract 257.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,17,22.49240122,37,1.323082424,FALSE,54,-20,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 257.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075025800,Census Tract 258,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 258,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075025900,Census Tract 259,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 259,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026001,Census Tract 260.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,11.55015198,19,,TRUE,19,-19,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 260.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026002,Census Tract 260.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 260.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026003,Census Tract 260.03,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,11.55015198,19,,TRUE,19,-19,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 260.03,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026004,Census Tract 260.04,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,14,14.58966565,24,1.042118975,FALSE,38,-10,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 260.04,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026100,Census Tract 261,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,144,119.1489362,196,0.827423168,FALSE,340,-52,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 261,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026201,Census Tract 262,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 262,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026202,Census Tract 262.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 262.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026301,Census Tract 263.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,41,41.94528875,69,1.023055823,FALSE,110,-28,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 263.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026302,Census Tract 263.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,11.55015198,19,,TRUE,19,-19,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 263.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026303,Census Tract 263.03,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,10,10.3343465,17,1.03343465,FALSE,27,-7,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 263.03,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026401,Census Tract 264.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,109,73.556231,121,0.674827807,FALSE,230,-12,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 264.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026402,Census Tract 264.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,11.55015198,19,,TRUE,19,-19,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 264.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026403,Census Tract 264.03,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,12,12.76595745,21,1.063829787,FALSE,33,-9,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 264.03,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075026404,Census Tract 264.04,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 264.04,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075030101,Census Tract 301.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,20,20.66869301,34,1.03343465,FALSE,54,-14,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 301.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075030102,Census Tract 301.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 301.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075030201,Census Tract 302.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,11,10.3343465,17,0.939486046,FALSE,28,-6,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 302.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075030202,Census Tract 302.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 302.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075030301,Census Tract 303.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,11.55015198,19,,TRUE,19,-19,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 303.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075030302,Census Tract 303.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,12,10.3343465,17,0.861195542,FALSE,29,-5,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 303.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075030400,Census Tract 304,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,36,30.39513678,50,0.844309355,FALSE,86,-14,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 304,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075030500,Census Tract 305,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 305,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075030600,Census Tract 306,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 306,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075030700,Census Tract 307,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,11.55015198,19,,TRUE,19,-19,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 307,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075030800,Census Tract 308,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,23,23.70820669,39,1.030791595,FALSE,62,-16,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 308,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075030900,Census Tract 309,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,2,3.039513678,5,1.519756839,FALSE,7,-3,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 309,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075031000,Census Tract 310,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 310,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075031100,Census Tract 311,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,11,11.55015198,19,1.050013816,FALSE,30,-8,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 311,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075031201,Census Tract 312.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,11.55015198,19,,TRUE,19,-19,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 312.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075031202,Census Tract 312.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,6,5.47112462,9,0.911854103,FALSE,15,-3,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 312.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075031301,Census Tract 313.01,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 313.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075031302,Census Tract 313.02,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,11.55015198,19,,TRUE,19,-19,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 313.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075031401,Census Tract 314,race,Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino,0,120,population count,0,7.902735562,13,,TRUE,13,-13,B03002,7,Estimate!!Total:!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes Native Hawaiian and Other Pacific Islander alone: Not Hispanic or Latino in Census Tract 314,9/1/2022 12:17,9/1/2022 12:52,
